transaction_id,merchant_id,merchant_name,merchant_category,transaction_date,amount,currency,payment_method,vendor_name,budget_category,is_flagged,flag_reason,region,quarter,budget_allocated
txn-00675,m-food-01,Copperline Catering,food,2024-01-10,130.11,USD,wire,Hill Ltd,Travel,True,high-risk-vendor,US-East,Q1,31530.44
txn-00676,m-food-03,Summit Provisions,food,2023-10-21,325.11,USD,virtual_card,Johnson Ltd,Travel,False,,EU-North,Q4,78507.13
txn-00677,m-food-01,Copperline Catering,food,2023-01-10,180.37,USD,check,Mendez-Mayer,Travel,False,,US-West,Q1,31530.44
txn-00678,m-saas-04,Obsidian Security Suite,SaaS,2024-01-18,4205.36,USD,check,Allen Inc,Operations,False,,US-East,Q1,85643.55
txn-00679,m-saas-03,Northline CRM,SaaS,2025-01-02,1712.77,USD,virtual_card,Wheeler Group,Payroll-adjacent,False,,US-West,Q1,64904.65
txn-00680,m-trv-002,Silverwing Airlines Desk,travel,2024-10-02,3097.88,USD,check,"Powers, Brennan and Sanchez",Operations,False,,APAC,Q4,112637.51
txn-00681,m-log-003,Ironhorse Trucking,logistics,2023-10-19,1691.89,USD,wire,Morales and Sons,Payroll-adjacent,False,,US-West,Q4,119519.38
txn-00682,m-saas-03,Northline CRM,SaaS,2023-05-20,192.11,USD,virtual_card,"Robinson, Shields and Brown",IT,False,,US-Central,Q2,102324.88
txn-00683,m-food-04,Riverside Commissary,food,2024-05-18,373.54,USD,ach,"Holder, Young and Hendricks",Operations,True,high-risk-vendor,US-West,Q2,45001.46
txn-00684,m-saas-03,Northline CRM,SaaS,2023-04-15,1139.46,USD,virtual_card,"Flores, Harper and Chambers",IT,False,,US-East,Q2,102324.88
txn-00685,m-ret-003,Harbor Street Market,retail,2023-06-04,173.41,USD,wire,Young-Walter,Marketing,False,,EU-North,Q2,53307.38
txn-00686,m-food-03,Summit Provisions,food,2024-04-19,1457.24,USD,wire,"Boyd, Gutierrez and Hill",Payroll-adjacent,False,,US-East,Q2,110060.33
txn-00687,m-ret-002,Atlas Outfitters,retail,2023-09-30,551.48,USD,virtual_card,"Fry, Hobbs and Buck",Travel,False,,US-Central,Q3,105479.22
txn-00688,m-trv-001,Meridian Travel Group,travel,2025-04-28,440.41,USD,ach,"Shelton, Peters and Williams",Marketing,False,,EU-North,Q2,44051.42
txn-00689,m-log-002,Pacific Parcel Network,logistics,2025-01-25,1337.66,USD,card,David-Powers,Marketing,False,,US-East,Q1,37494.86
txn-00690,m-util-02,Clearwater Energy Co,utilities,2024-02-03,997.56,GBP,ach,"Flores, Butler and Hernandez",Payroll-adjacent,False,,US-West,Q1,90574.2
txn-00691,m-saas-04,Obsidian Security Suite,SaaS,2024-06-17,447.17,USD,wire,White-Medina,Marketing,False,,US-West,Q2,50194.77
txn-00692,m-log-001,Continental Freight,logistics,2023-04-26,61279.8,USD,wire,Atkinson LLC,Operations,True,over-budget,EU-North,Q2,47730.21
txn-00693,m-log-002,Pacific Parcel Network,logistics,2023-01-10,186.32,USD,virtual_card,"Thomas, Ford and Brown",Marketing,False,,US-East,Q1,37494.86
txn-00694,m-food-03,Summit Provisions,food,2025-02-28,1204.89,USD,virtual_card,Faulkner-Grant,Marketing,False,,EU-Central,Q1,102543.22
txn-00695,m-food-02,Urban Grain Bistro,food,2025-02-16,1175.01,USD,wire,Price LLC,Payroll-adjacent,False,,APAC,Q1,107490.74
txn-00696,m-saas-04,Obsidian Security Suite,SaaS,2025-03-21,435.34,USD,ach,Rivera Inc,Marketing,False,,EU-Central,Q1,81458.79
txn-00697,m-food-03,Summit Provisions,food,2025-04-04,952.17,USD,card,Boone-Davis,Travel,False,,US-Central,Q2,73088.48
txn-00698,m-saas-02,LedgerFlow Analytics,SaaS,2023-09-14,181.41,USD,virtual_card,"Calderon, Williams and Bennett",Marketing,False,,EU-Central,Q3,116963.23
txn-00699,m-util-02,Clearwater Energy Co,utilities,2023-07-14,1985.03,USD,wire,"Morrison, Russo and Lopez",Facilities,False,,EU-North,Q3,47961.14
txn-00700,m-log-003,Ironhorse Trucking,logistics,2024-09-05,586.15,USD,check,"Ramsey, Hansen and Mendoza",Facilities,False,,US-Central,Q3,42846.32
txn-00701,m-log-003,Ironhorse Trucking,logistics,2024-07-08,404.22,USD,check,Turner-Stout,IT,False,,US-East,Q3,104113.05
txn-00702,m-ret-001,Northwind Retail Co,retail,2024-09-26,2277.59,USD,ach,Giles Ltd,IT,False,,US-West,Q3,37956.99
txn-00703,m-saas-04,Obsidian Security Suite,SaaS,2025-04-18,306.5,USD,virtual_card,Burgess Group,Travel,False,,US-East,Q2,81125.36
txn-00704,m-food-04,Riverside Commissary,food,2023-10-17,162.46,USD,wire,Dominguez Ltd,IT,False,,EU-Central,Q4,87864.73
txn-00705,m-ret-003,Harbor Street Market,retail,2023-02-14,110.42,USD,card,Sanders and Sons,Operations,False,,EU-North,Q1,43032.67
txn-00706,m-log-001,Continental Freight,logistics,2023-04-12,1295.45,USD,virtual_card,"Morris, Campbell and Owens",Marketing,False,,EU-Central,Q2,37238.81
txn-00707,m-food-04,Riverside Commissary,food,2024-12-19,187.03,USD,wire,"Howard, Green and Hunt",Facilities,False,,APAC,Q4,110008.04
txn-00708,m-ret-003,Harbor Street Market,retail,2023-01-14,4217.05,USD,card,Owens-Lang,Operations,False,,APAC,Q1,43032.67
txn-00709,m-ret-002,Atlas Outfitters,retail,2024-01-05,61.96,USD,virtual_card,"Harrison, Franco and Rocha",Facilities,False,,APAC,Q1,88980.04
txn-00710,m-ret-002,Atlas Outfitters,retail,2025-04-23,4298.85,USD,card,Edwards-Williams,Facilities,False,,US-Central,Q2,19811.56
txn-00711,m-ret-003,Harbor Street Market,retail,2023-08-10,906.04,USD,ach,Figueroa Inc,Facilities,False,,US-East,Q3,39050.05
txn-00712,m-log-001,Continental Freight,logistics,2024-06-22,598.01,USD,ach,Tran-Silva,Payroll-adjacent,False,,EU-Central,Q2,22440.02
txn-00713,m-trv-002,Silverwing Airlines Desk,travel,2025-02-03,336.03,USD,check,"Butler, Hernandez and Rivera",Marketing,False,,EU-North,Q1,41200.62
txn-00714,m-trv-002,Silverwing Airlines Desk,travel,2023-04-17,1031.79,USD,check,Hudson-Sanchez,Operations,False,,US-Central,Q2,80169.46
txn-00715,m-saas-03,Northline CRM,SaaS,2024-06-30,638.17,USD,wire,"Pena, Cohen and Scott",Facilities,False,,EU-Central,Q2,94863.23
txn-00716,m-food-02,Urban Grain Bistro,food,2024-01-16,2059.57,USD,virtual_card,Levy-May,Travel,False,,US-Central,Q1,22617.03
txn-00717,m-food-04,Riverside Commissary,food,2023-09-04,814.53,USD,virtual_card,Murray-Oconnor,Facilities,False,,APAC,Q3,59115.07
txn-00718,m-log-003,Ironhorse Trucking,logistics,2024-01-04,721.95,USD,virtual_card,Jackson-Cortez,Travel,True,duplicate,US-Central,Q1,65992.32
txn-00719,m-food-04,Riverside Commissary,food,2023-01-17,410.2,USD,wire,White-Preston,Facilities,True,duplicate,US-East,Q1,58656.29
txn-00720,m-food-02,Urban Grain Bistro,food,2023-01-23,574.77,USD,check,"Bernard, Warren and Combs",Payroll-adjacent,False,,EU-Central,Q1,107490.74
txn-00721,m-log-004,BlueAnchor Maritime,logistics,2023-06-08,933.16,USD,wire,Landry Ltd,Marketing,False,,US-Central,Q2,115586.43
txn-00722,m-food-03,Summit Provisions,food,2024-08-19,109.48,USD,wire,Duran Group,Operations,False,,EU-North,Q3,100795.93
txn-00723,m-log-004,BlueAnchor Maritime,logistics,2023-08-11,163.03,USD,wire,Kirby and Sons,Payroll-adjacent,False,,US-East,Q3,40960.17
txn-00724,m-util-02,Clearwater Energy Co,utilities,2025-04-25,1506.57,USD,card,Mann Inc,Payroll-adjacent,False,,US-Central,Q2,46533.84
txn-00725,m-ret-002,Atlas Outfitters,retail,2025-01-18,738.46,USD,card,Wagner LLC,Facilities,False,,US-Central,Q1,88980.04
txn-00726,m-food-03,Summit Provisions,food,2025-04-16,543.28,USD,card,Williamson Ltd,Travel,False,,US-East,Q2,73088.48
txn-00727,m-food-04,Riverside Commissary,food,2023-01-12,624.47,USD,virtual_card,"Durham, Hopkins and Smith",Payroll-adjacent,True,high-risk-vendor,US-West,Q1,76328.34
txn-00728,m-food-02,Urban Grain Bistro,food,2024-07-06,1052.9,USD,check,"Arnold, Smith and Moreno",Facilities,False,,US-East,Q3,42846.04
txn-00729,m-ret-002,Atlas Outfitters,retail,2024-11-20,422.43,GBP,check,Nichols-Mitchell,Payroll-adjacent,False,,US-West,Q4,44187.23
txn-00730,m-log-002,Pacific Parcel Network,logistics,2024-03-18,259.95,USD,ach,"Li, Craig and Drake",IT,False,,US-West,Q1,25177.74
txn-00731,m-util-02,Clearwater Energy Co,utilities,2024-08-08,891.04,USD,virtual_card,Rodriguez Inc,Payroll-adjacent,False,,EU-North,Q3,47474.89
txn-00732,m-ret-004,Sterling Home Goods,retail,2024-03-20,208.6,USD,ach,"Hernandez, Lee and Fox",Payroll-adjacent,False,,US-East,Q1,98582.6
txn-00733,m-util-02,Clearwater Energy Co,utilities,2024-02-09,958.81,USD,check,Adams-Sanders,Payroll-adjacent,False,,APAC,Q1,90574.2
txn-00734,m-ret-004,Sterling Home Goods,retail,2023-09-10,110.4,USD,virtual_card,Chung-Stevens,Operations,False,,EU-Central,Q3,109794.58
txn-00735,m-ret-003,Harbor Street Market,retail,2023-04-26,2063.32,USD,wire,Branch and Sons,Payroll-adjacent,False,,US-Central,Q2,43112.79
txn-00736,m-food-03,Summit Provisions,food,2024-08-31,1208.12,USD,wire,Sutton-Abbott,Payroll-adjacent,False,,US-Central,Q3,103840.89
txn-00737,m-food-04,Riverside Commissary,food,2025-04-21,881.51,USD,virtual_card,"Frey, Santos and Johnson",Travel,True,duplicate,US-East,Q2,21744.03
txn-00738,m-food-03,Summit Provisions,food,2023-06-09,1960.51,USD,card,Gray-Tran,Payroll-adjacent,False,,US-East,Q2,110060.33
txn-00739,m-food-04,Riverside Commissary,food,2023-06-01,4154.81,USD,card,Walsh Ltd,IT,False,,EU-North,Q2,29529.28
txn-00740,m-ret-001,Northwind Retail Co,retail,2023-12-06,2334.54,USD,ach,Miller Group,Operations,False,,EU-Central,Q4,24128.58
txn-00741,m-log-003,Ironhorse Trucking,logistics,2024-07-15,94.82,USD,ach,"Mueller, Knight and Hodge",Travel,False,,APAC,Q3,57109.23
txn-00742,m-ret-001,Northwind Retail Co,retail,2024-01-21,149.77,EUR,wire,Jacobson Inc,Facilities,False,,US-Central,Q1,38146.27
txn-00743,m-log-001,Continental Freight,logistics,2025-03-19,307.76,USD,card,Lewis Ltd,Payroll-adjacent,False,,US-West,Q1,105261.72
txn-00744,m-ret-003,Harbor Street Market,retail,2024-02-02,629.75,USD,wire,"Alvarez, Williams and Jones",Payroll-adjacent,False,,US-West,Q1,48122.57
txn-00745,m-food-01,Copperline Catering,food,2024-10-26,1351.79,USD,virtual_card,Lam-Elliott,Travel,False,,APAC,Q4,34511.62
txn-00746,m-saas-01,Vertex Cloud Systems,SaaS,2023-11-20,344.28,USD,check,White LLC,Travel,False,,US-East,Q4,68500.26
txn-00747,m-ret-004,Sterling Home Goods,retail,2024-04-13,816.84,EUR,card,Ali PLC,Facilities,False,,EU-Central,Q2,37438.65
txn-00748,m-food-01,Copperline Catering,food,2023-12-08,333.23,USD,ach,Goodwin Ltd,Travel,True,high-risk-vendor,US-Central,Q4,34511.62
txn-00749,m-food-03,Summit Provisions,food,2024-10-02,390.37,USD,check,Hickman-Evans,IT,False,,US-West,Q4,27120.01
txn-00750,m-log-003,Ironhorse Trucking,logistics,2024-02-01,130.23,GBP,ach,"Allen, Davenport and Price",Marketing,False,,EU-North,Q1,41229.68
txn-00751,m-saas-02,LedgerFlow Analytics,SaaS,2023-03-31,221.64,USD,check,"Rivera, Campos and Taylor",Payroll-adjacent,False,,APAC,Q1,46336.7
txn-00752,m-log-002,Pacific Parcel Network,logistics,2024-03-03,138.35,USD,virtual_card,"Ramsey, Mason and Mccann",Operations,False,,EU-Central,Q1,64630.46
txn-00753,m-food-02,Urban Grain Bistro,food,2024-04-04,227.36,USD,ach,Davis and Sons,Facilities,False,,APAC,Q2,37381.2
txn-00754,m-log-001,Continental Freight,logistics,2023-05-22,2119.65,USD,check,Peterson PLC,IT,False,,EU-North,Q2,69345.46
txn-00755,m-saas-02,LedgerFlow Analytics,SaaS,2024-11-02,269.19,GBP,card,"Sanders, Ayala and Johnson",Facilities,False,,APAC,Q4,106404.45
txn-00756,m-saas-01,Vertex Cloud Systems,SaaS,2023-07-08,12998.4,USD,ach,Bowers-Hayes,IT,False,,US-Central,Q3,76381.53
txn-00757,m-trv-002,Silverwing Airlines Desk,travel,2024-02-26,1052.86,USD,wire,Kelly Group,IT,False,,US-East,Q1,105783.6
txn-00758,m-saas-01,Vertex Cloud Systems,SaaS,2023-05-15,815.11,USD,check,Lopez-Willis,Operations,False,,EU-Central,Q2,63179.44
txn-00759,m-log-004,BlueAnchor Maritime,logistics,2024-09-19,279.43,USD,ach,Miller-Montgomery,Operations,False,,US-Central,Q3,62928.49
txn-00760,m-ret-003,Harbor Street Market,retail,2024-12-05,1652.6,USD,check,Marquez Inc,Travel,False,,APAC,Q4,86884.5
txn-00761,m-food-03,Summit Provisions,food,2023-07-08,381.37,USD,ach,Moore-Dawson,Travel,False,,US-East,Q3,43596.56
txn-00762,m-ret-002,Atlas Outfitters,retail,2024-02-23,699.82,GBP,ach,"Moore, Price and Ward",Marketing,False,,US-East,Q1,115507.37
txn-00763,m-log-001,Continental Freight,logistics,2023-03-09,10226.23,GBP,check,Smith LLC,Operations,False,,US-Central,Q1,36120.86
txn-00764,m-util-01,Gridline Utilities,utilities,2023-09-10,646.32,USD,card,Ward-Nelson,Travel,False,,EU-North,Q3,118020.72
txn-00765,m-food-02,Urban Grain Bistro,food,2024-02-08,2166.39,EUR,check,Miller Group,Facilities,False,,EU-North,Q1,22692.38
txn-00766,m-ret-002,Atlas Outfitters,retail,2023-09-09,331.45,USD,card,Hawkins-Hunt,Facilities,False,,EU-Central,Q3,38929.32
txn-00767,m-ret-002,Atlas Outfitters,retail,2023-07-14,691.23,USD,wire,Johnson LLC,IT,False,,US-Central,Q3,54746.11
txn-00768,m-util-01,Gridline Utilities,utilities,2023-06-20,4665.18,USD,card,"Davis, George and Nguyen",Travel,False,,US-East,Q2,56966.23
txn-00769,m-util-01,Gridline Utilities,utilities,2025-04-29,333.73,USD,check,Smith-Gutierrez,Payroll-adjacent,False,,EU-Central,Q2,42873.97
txn-00770,m-saas-04,Obsidian Security Suite,SaaS,2023-05-19,104337.45,USD,virtual_card,Hardy PLC,Travel,True,over-budget,APAC,Q2,81125.36
txn-00771,m-log-001,Continental Freight,logistics,2024-04-10,1448.85,USD,ach,Armstrong and Sons,Marketing,False,,US-West,Q2,37238.81
txn-00772,m-ret-003,Harbor Street Market,retail,2023-04-27,358.27,USD,wire,"James, Taylor and Turner",Payroll-adjacent,False,,APAC,Q2,43112.79
txn-00773,m-trv-001,Meridian Travel Group,travel,2025-01-14,1226.93,USD,ach,Thomas-Jackson,Facilities,False,,EU-North,Q1,30549.85
txn-00774,m-ret-002,Atlas Outfitters,retail,2025-02-25,1783.67,EUR,ach,Fisher-Washington,Operations,False,,US-East,Q1,103986.91
txn-00775,m-ret-002,Atlas Outfitters,retail,2024-03-05,1212.71,USD,virtual_card,Ward and Sons,IT,False,,US-East,Q1,71303.95
txn-00776,m-saas-01,Vertex Cloud Systems,SaaS,2023-05-15,87956.17,USD,wire,"Weber, Wheeler and Gonzalez",Operations,True,over-budget,EU-Central,Q2,63179.44
txn-00777,m-ret-001,Northwind Retail Co,retail,2024-09-14,322.82,USD,check,Taylor Inc,Travel,False,,EU-North,Q3,83237.87
txn-00778,m-trv-002,Silverwing Airlines Desk,travel,2024-03-28,466.08,USD,card,Cook-Oliver,Marketing,False,,EU-Central,Q1,41200.62
txn-00779,m-log-003,Ironhorse Trucking,logistics,2024-09-26,661.88,USD,ach,Alexander-Jordan,Payroll-adjacent,True,duplicate,US-West,Q3,115518.35
txn-00780,m-food-03,Summit Provisions,food,2023-02-07,1211.19,USD,check,"Mccann, Taylor and Flores",Operations,False,,US-Central,Q1,83667.51
txn-00781,m-food-02,Urban Grain Bistro,food,2023-03-31,744.04,USD,ach,"Harris, Edwards and Oconnell",Marketing,False,,US-Central,Q1,59018.62
txn-00782,m-food-04,Riverside Commissary,food,2024-11-07,176.07,USD,check,Carter-Neal,Payroll-adjacent,False,,US-East,Q4,95387.43
txn-00783,m-util-01,Gridline Utilities,utilities,2025-02-06,929.68,USD,card,Faulkner-Casey,Facilities,False,,US-Central,Q1,113619.9
txn-00784,m-food-02,Urban Grain Bistro,food,2024-01-13,1197.83,USD,virtual_card,Bennett-Velasquez,Travel,False,,US-West,Q1,22617.03
txn-00785,m-food-01,Copperline Catering,food,2024-04-27,1231.23,USD,wire,Diaz-Frederick,Operations,False,,EU-North,Q2,75813.93
txn-00786,m-ret-004,Sterling Home Goods,retail,2023-08-03,2358.59,USD,card,Vargas PLC,Payroll-adjacent,False,,APAC,Q3,23903.53
txn-00787,m-ret-004,Sterling Home Goods,retail,2023-03-31,1531.39,USD,check,Maldonado PLC,Travel,False,,APAC,Q1,60138.26
txn-00788,m-food-01,Copperline Catering,food,2024-03-13,1014.06,USD,wire,Benton Group,Facilities,False,,EU-Central,Q1,77478.69
txn-00789,m-food-03,Summit Provisions,food,2023-05-13,615.74,USD,check,"Clark, Salinas and Guerra",Facilities,False,,EU-North,Q2,36377.72
txn-00790,m-util-02,Clearwater Energy Co,utilities,2025-04-07,107.01,EUR,wire,Fuentes Group,Operations,False,,US-West,Q2,75541.74
txn-00791,m-saas-01,Vertex Cloud Systems,SaaS,2023-01-25,981.61,USD,card,"Porter, Schultz and Allen",Travel,False,,US-East,Q1,56937.05
txn-00792,m-food-04,Riverside Commissary,food,2024-02-29,768.99,USD,wire,"Moore, Henderson and Bennett",Travel,False,,APAC,Q1,89174.01
txn-00793,m-log-001,Continental Freight,logistics,2023-01-12,824.98,USD,wire,Ewing-Mendoza,Payroll-adjacent,False,,US-West,Q1,105261.72
txn-00794,m-food-01,Copperline Catering,food,2023-11-04,187.79,USD,card,Ferguson-Mclean,Facilities,False,,US-Central,Q4,27588.09
txn-00795,m-food-02,Urban Grain Bistro,food,2024-02-10,186.32,USD,card,"Barnes, Johnson and Schmitt",Payroll-adjacent,False,,US-East,Q1,107490.74
txn-00796,m-food-02,Urban Grain Bistro,food,2023-12-13,2436.29,USD,virtual_card,"Woodard, Herrera and Little",Payroll-adjacent,False,,APAC,Q4,31563.42
txn-00797,m-saas-02,LedgerFlow Analytics,SaaS,2024-05-08,636.82,USD,check,Rodriguez and Sons,Operations,False,,EU-North,Q2,90675.79
txn-00798,m-trv-002,Silverwing Airlines Desk,travel,2025-01-30,1295.0,USD,wire,"Ortega, Jackson and Salazar",Marketing,False,,APAC,Q1,41200.62
txn-00799,m-food-02,Urban Grain Bistro,food,2024-07-22,741.08,USD,check,"Terrell, Byrd and Ross",Facilities,False,,US-Central,Q3,42846.04
txn-00800,m-ret-003,Harbor Street Market,retail,2023-06-02,687.27,USD,wire,Sheppard-Jordan,IT,False,,APAC,Q2,91558.31
txn-00801,m-saas-04,Obsidian Security Suite,SaaS,2023-06-19,1867.04,USD,ach,Garcia and Sons,Facilities,False,,US-Central,Q2,40618.37
txn-00802,m-food-02,Urban Grain Bistro,food,2024-12-27,433.6,USD,card,"Burgess, Grant and Watts",Marketing,False,,US-East,Q4,113144.16
txn-00803,m-food-03,Summit Provisions,food,2024-04-07,739.32,USD,wire,Griffin Group,IT,False,,US-Central,Q2,113587.65
txn-00804,m-ret-002,Atlas Outfitters,retail,2025-03-07,146827.68,GBP,check,Barton-Chapman,Operations,True,over-budget,US-East,Q1,103986.91
txn-00805,m-log-001,Continental Freight,logistics,2023-12-15,474.29,USD,check,"Hernandez, Cuevas and Webb",Travel,False,,US-Central,Q4,38122.83
txn-00806,m-saas-02,LedgerFlow Analytics,SaaS,2025-02-26,435.51,USD,check,Perry-Nixon,Marketing,False,,US-East,Q1,119592.74
txn-00807,m-log-001,Continental Freight,logistics,2025-01-11,781.3,USD,check,Guerra Ltd,Marketing,False,,US-Central,Q1,59429.48
txn-00808,m-ret-002,Atlas Outfitters,retail,2024-12-04,451.75,USD,wire,Bailey LLC,Facilities,False,,US-West,Q4,45385.74
txn-00809,m-saas-01,Vertex Cloud Systems,SaaS,2024-06-17,2647.4,USD,card,Mueller-Boyd,Payroll-adjacent,False,,US-Central,Q2,59326.8
txn-00810,m-log-001,Continental Freight,logistics,2023-11-25,285.91,USD,wire,Alvarez-Kim,Operations,False,,EU-North,Q4,83237.2
txn-00811,m-saas-01,Vertex Cloud Systems,SaaS,2023-10-07,622.79,USD,card,"Chavez, Jones and Williams",Operations,True,high-risk-vendor,EU-Central,Q4,40895.89
txn-00812,m-ret-004,Sterling Home Goods,retail,2023-04-15,410.06,USD,check,"Wilson, Sweeney and Wong",Operations,False,,US-East,Q2,86118.38
txn-00813,m-food-01,Copperline Catering,food,2024-08-10,3528.53,USD,wire,"Marsh, Spears and Yang",Operations,False,,US-Central,Q3,71930.5
txn-00814,m-saas-04,Obsidian Security Suite,SaaS,2024-03-30,759.63,USD,virtual_card,"Thompson, Moore and Castro",Marketing,False,,US-West,Q1,81458.79
txn-00815,m-saas-01,Vertex Cloud Systems,SaaS,2024-01-28,1903.88,USD,virtual_card,Hall-Sullivan,Marketing,False,,EU-Central,Q1,107018.6
txn-00816,m-log-004,BlueAnchor Maritime,logistics,2024-10-06,149.25,USD,check,Lopez Ltd,Payroll-adjacent,False,,US-Central,Q4,81954.45
txn-00817,m-log-001,Continental Freight,logistics,2024-12-31,1026.1,USD,card,Foster-Mclaughlin,Payroll-adjacent,False,,EU-North,Q4,85242.67
txn-00818,m-log-004,BlueAnchor Maritime,logistics,2023-05-15,1769.75,USD,virtual_card,Cole Group,Marketing,False,,US-Central,Q2,115586.43
txn-00819,m-util-01,Gridline Utilities,utilities,2024-04-26,728.15,EUR,check,Smith-Lewis,Operations,False,,US-Central,Q2,38897.53
txn-00820,m-trv-001,Meridian Travel Group,travel,2023-07-07,2319.23,GBP,wire,Goodwin-Stokes,Payroll-adjacent,False,,US-West,Q3,109387.09
txn-00821,m-ret-003,Harbor Street Market,retail,2024-05-01,376.52,USD,virtual_card,Ray PLC,Marketing,False,,US-Central,Q2,53307.38
txn-00822,m-food-03,Summit Provisions,food,2024-09-10,3385.45,USD,card,Diaz and Sons,Facilities,False,,APAC,Q3,81594.99
txn-00823,m-saas-01,Vertex Cloud Systems,SaaS,2023-11-30,9590.71,USD,wire,Wilson-Lambert,Facilities,False,,EU-North,Q4,80881.83
txn-00824,m-log-004,BlueAnchor Maritime,logistics,2024-02-28,410.55,USD,check,Rose-Fowler,Operations,False,,EU-North,Q1,41165.82
txn-00825,m-trv-001,Meridian Travel Group,travel,2023-03-09,374.86,USD,check,"Price, Long and Wilson",IT,False,,EU-North,Q1,59907.13
txn-00826,m-log-004,BlueAnchor Maritime,logistics,2025-03-17,3027.04,USD,ach,Bruce-Williamson,IT,False,,APAC,Q1,85095.66
txn-00827,m-ret-003,Harbor Street Market,retail,2025-01-27,3477.77,USD,virtual_card,"Mccarthy, Evans and Mendez",Payroll-adjacent,False,,EU-Central,Q1,48122.57
txn-00828,m-util-01,Gridline Utilities,utilities,2023-11-30,430.36,USD,virtual_card,Powers LLC,Facilities,False,,EU-North,Q4,33749.62
txn-00829,m-ret-003,Harbor Street Market,retail,2024-09-04,452.49,USD,check,Allen Inc,Marketing,False,,EU-North,Q3,53869.0
txn-00830,m-food-02,Urban Grain Bistro,food,2024-05-21,487.86,USD,card,Brooks and Sons,Payroll-adjacent,False,,US-East,Q2,107323.38
txn-00831,m-log-004,BlueAnchor Maritime,logistics,2025-02-12,139.45,USD,ach,"Price, Carlson and Andrews",Payroll-adjacent,False,,EU-North,Q1,64840.82
